Diabetes,Salmon,https://estaticos.miarevista.es/media/cache/1140x_thumb/uploads/images/gallery/5b27dc885bafe8fea65c7aeb/salmonrecetas-int.jpg
Diabetes,Sardinas,https://www.cocinaabuenashoras.com/files/sardinas-sin-olor-final-p-1024x683.jpg
Diabetes,Espinaca,https://i.blogs.es/5ee30a/istock-522189977/450_1000.jpg
Diabetes,Col Rizada,https://st.depositphotos.com/1408123/1334/i/450/depositphotos_13342563-stock-photo-freshly-harvested-kale-cabbage.jpg
Diabetes,Canela,https://www.hosteleriasalamanca.es/contenidos/enero2016/canela.jpg
Diabetes,Huevos,https://static3.abc.es/media/bienestar/2019/07/23/huevo-beneficios-1-klYE--1200x630@abc.jpg
Diabetes,Semillas de Chia,https://blog.oxfamintermon.org/wp-content/uploads/2017/01/iStock-531657339.jpg
Diabetes,Curcuma,https://mk0laprensalatice12d.kinstacdn.com/wp-content/uploads/2019/07/angela_1413939056-780x470.jpg
Diabetes,Yogur Griego,https://sevilla.abc.es/gurme/wp-content/uploads/sites/24/2013/08/yogur-griego-960x540.jpg
Diabetes,Nueces,https://www.republica.com/salud-y-tu/wp-content/uploads/sites/22/2016/05/nueces-e1462528166729.jpg
Diabetes,Brocoli,https://estaticos.miarevista.es/media/cache/1140x_thumb/uploads/images/article/577247a7a1119be306b5a0da/brocoli-ppal.jpg
Diabetes,Aceite de Oliva,https://www.webconsultas.com/sites/default/files/styles/wc_adaptive_image__small/public/temas/beneficios-aceite-oliva_0.jpg
Diabetes,Linaza,https://quaker.lat/app/uploads/sites/2/2019/06/QuakerMX0005_MOBILE-750x480.jpg
Diabetes,Vinagre de Manzana,https://mejorconsalud.com/wp-content/uploads/2015/03/vinagre-de-manzana-para-adelgazar.jpg
Diabetes,Fresas,https://www.ecestaticos.com/image/clipping/a6aeaac366f59f5cc17553cc897bfa9a/fresa-la-fruta-de-temporada-con-alto-contenido-en-vitamina-c.jpg
Diabetes,Ajo,https://www.gadis.es/supermercados/wp-content/uploads/2018/05/beneficios-del-ajo-crudo.jpg
Diabetes,Calabaza,https://cocina-casera.com/wp-content/uploads/2018/06/calabaza-por-dentro.jpg
Diabetes,Arandanos,https://storage.googleapis.com/portalfruticola/2019/11/682c9918-ar%C3%A1ndanos-adobestock_241988279.jpeg
Diabetes,Aceitunas Negras,https://www.aceitunaslorente.com/wp-content/uploads/2019/03/C%C3%B3mo-Curar-Aceitunas-Negras-%C2%A1convierte-un-fruto-amargo-en-un-delicioso-bocadillo.jpg
Diabetes,Remolacha,https://cadenaser00.epimg.net/programa/imagenes/2017/01/20/beok/1484907205_624015_1484907251_noticia_normal.jpg
Hipertension,Nueces,https://www.republica.com/salud-y-tu/wp-content/uploads/sites/22/2016/05/nueces-e1462528166729.jpg
Hipertension,Lacteos,https://as.com/deporteyvida/imagenes/2019/05/29/portada/1559132933_784891_1559133012_noticia_normal.jpg
Hipertension,Semillas de Lino,https://assets.afcdn.com/story/20190219/1333675_w980h638c1cx1720cy2304cxt0cyt460cxb3456cyb4500.jpg
Hipertension,Cocoa,https://www.diferencias.cc/wp-content/uploads/2019/05/Diferencia-entre-cacao-y-cocoa.jpg
Hipertension,Aceite de Oliva,https://www.webconsultas.com/sites/default/files/styles/wc_adaptive_image__small/public/temas/beneficios-aceite-oliva_0.jpg
Hipertension,Remolacha,https://cadenaser00.epimg.net/programa/imagenes/2017/01/20/beok/1484907205_624015_1484907251_noticia_normal.jpg
Hipertension,Pistachos,https://imagenes.20minutos.es/files/image_656_370/uploads/imagenes/2018/02/26/645401.jpg
Hipertension,Granada,https://www.hogarmania.com/archivos/201209/granada-6-xl-668x400x80xX.jpg
Hipertension,Pescados,https://www.eluniversal.com.mx/sites/default/files/2019/10/03/pescado_embarazo.jpg
Hipertension,Cebolla,https://www.fmdos.cl/wp-content/uploads/2016/08/cebolla-ok-1024x680.jpg
Hipertension,Canela,https://www.hosteleriasalamanca.es/contenidos/enero2016/canela.jpg
Hipertension,Apio,https://mejorconsalud.com/wp-content/uploads/2018/05/apio-fresco-cortado-entero-500x334.jpg
Hipertension,Peras,https://soycomocomo.es/media/2015/07/pera-600.gif
Hipertension,Agua de coco,https://cdn2.salud180.com/sites/default/files/styles/medium/public/field/image/2017/10/aguacocoayunas.jpg
Hipertension,Alcachofa,https://okdiario.com/img/2018/04/23/cocer-alcachofas.jpg
Hipertension,Semillas de Cañamo,https://www.diosaverde.org/wp-content/uploads/2019/12/semillas-e1576008450824.jpg
Hipertension,Platanos,https://www.thegourmetjournal.com/wp-content/uploads/2018/09/Platano.jpg
Hipertension,Limon,https://www.lavanguardia.com/files/image_948_465/uploads/2018/08/15/5ea9c06d12dc1.jpeg
Hipertension,Cereales Integrales,https://www.vivosano.org/wp-content/uploads/2017/09/article_switching_to_wholegrain_2048x1152_01_2.jpg
Hipertension,Chirimoyas,https://agraria.pe/imgs/a/lx/peru-debe-producir-chirimoyas-con-piel-mas-gruesa-14280.jpg
Migraña,Semillas de Girasol,https://www.cuerpomente.com/medio/2018/06/05/semillas-de-girasol-con-coenzima-q10_d79cd18f_1200x844.jpg
Migraña,Coles,https://www.cuerpomente.com/medio/2018/06/05/repollo-3-en-1_03547bc9.jpg
Migraña,Jengibre,https://www.cuerpomente.com/medio/2018/06/05/jengibre-de-poder-antiinflamatorio_9387724c_1200x799.jpg
Migraña,Avena,https://www.cuerpomente.com/medio/2018/06/05/avena-rica-en-vitaminas-b_0d142f1a_1200x843.jpg
Migraña,Esparragos,https://www.cuerpomente.com/medio/2018/06/05/esparragos-depurativos_9a68eea7_1200x843.jpg
Migraña,Semillas de sésamo,https://www.cuerpomente.com/medio/2018/06/05/semillas-de-sesamo-ricas-en-magnesio-y-q10_0b93d30f_1200x843.jpg
Migraña,Lentejas,https://www.cuerpomente.com/medio/2018/06/05/lentejas-para-nutrir-el-sistema-nervioso_7ac8d917_1200x843.jpg
Migraña,Fresas,https://www.ecestaticos.com/image/clipping/a6aeaac366f59f5cc17553cc897bfa9a/fresa-la-fruta-de-temporada-con-alto-contenido-en-vitamina-c.jpg
Migraña,Lechuga,https://as.com/deporteyvida/imagenes/2019/05/29/portada/1559160318_033378_1559161875_noticia_normal.jpg
Migraña,Marisco,https://okdiario.com/img/2014/07/05/el-verano-es-buena-temporada-para-comer-marisco.jpg
Migraña,Sardinas,https://www.cocinaabuenashoras.com/files/sardinas-sin-olor-final-p-1024x683.jpg
Migraña,Atun,https://dam.cocinafacil.com.mx/wp-content/uploads/2018/07/beneficios-del-atun.jpg
Migraña,Limon,https://www.lavanguardia.com/files/image_948_465/uploads/2018/08/15/5ea9c06d12dc1.jpeg
Migraña,Manzanas,https://elmedicointeractivo.com/wp-content/uploads/2020/01/manzana.jpg
Migraña,Peras,https://soycomocomo.es/media/2015/07/pera-600.gif
Migraña,Pollo,https://www.rebanando.com/cache/slideshow/31/72/02/e6/pollo1.jpg/2cb6823c975ee09b0d93e071c71c86d5.jpg
Migraña,Pavo,https://cocina-casera.com/wp-content/uploads/2016/12/pavo-relleno-para-navidad.jpg
Migraña,Ciruelas,https://static.diariofemenino.com/uploads/salud/ciruelasremedios.jpg
Migraña,Zanahoria,https://www.lavanguardia.com/files/image_948_465/uploads/2019/07/13/5ea9c1db9a2a6.jpeg
Migraña,Jamon,https://www.65ymas.com/uploads/s1/96/81/1/jamon-cocido.jpeg
Neumonía,Fresas,https://www.ecestaticos.com/image/clipping/a6aeaac366f59f5cc17553cc897bfa9a/fresa-la-fruta-de-temporada-con-alto-contenido-en-vitamina-c.jpg
Neumonía,Ajo,https://www.gadis.es/supermercados/wp-content/uploads/2018/05/beneficios-del-ajo-crudo.jpg
Neumonía,Zanahoria,https://www.lavanguardia.com/files/image_948_465/uploads/2019/07/13/5ea9c1db9a2a6.jpeg
Neumonía,Curcuma,https://mk0laprensalatice12d.kinstacdn.com/wp-content/uploads/2019/07/angela_1413939056-780x470.jpg
Neumonía,Naranjas,https://hablemosdealimentos.com/wp-content/uploads/2018/06/la-naranja-0.jpg
Neumonía,Jengibre,https://www.cuerpomente.com/medio/2018/06/05/jengibre-de-poder-antiinflamatorio_9387724c_1200x799.jpg
Neumonía,Leche,https://vcm.emol.com/wp-content/uploads/2018/12/Leche.jpg
Neumonía,Limon,https://www.lavanguardia.com/files/image_948_465/uploads/2018/08/15/5ea9c06d12dc1.jpeg
Neumonía,Mandarina,https://www.hola.com/imagenes/estar-bien/20200204159612/mandarina-ayuda-adelgazar-perder-grasa/0-777-594/mandarina-perder-grasa-t.jpg
Neumonía,Palta,https://agraria.pe/imgs/a/lx/colombia-proyecta-superar-a-chile-y-peru-como-exportador-de--19929.jpg
Neumonía,Tomate,https://img.interempresas.net/fotos/1382981.jpeg
Neumonía,Huevo,https://static3.abc.es/media/bienestar/2019/07/23/huevo-beneficios-1-klYE--1200x630@abc.jpg
Neumonía,Carne Blanca,https://ejerciciosencasa.es/wp-content/uploads/2016/03/25_bl_status_pollo.png
Neumonía,Pescado Azul,https://libera.pe/wp-content/uploads/2019/01/pescado-azul-940x675.jpg
Neumonía,Papaya,https://www.lavanguardia.com/files/og_thumbnail/uploads/2019/07/03/5e997c2f07920.jpeg
Neumonía,Frutos Secos,https://estaticos.muyinteresante.es/uploads/images/article/5a0d72bc5bafe843791835d9/frutos-secos-cerebro_0.jpg
Neumonía,Germen de Trigo,https://melisalut.es/blog/wp-content/uploads/2018/03/Entrada-AA.-El-Germen-de-trigo-900x506.jpg
Neumonía,Legumbres,https://mynutripharma.com/wp-content/uploads/2020/01/Legumbres-Nutripharma.jpg
Neumonía,Fresas,https://www.ecestaticos.com/image/clipping/a6aeaac366f59f5cc17553cc897bfa9a/fresa-la-fruta-de-temporada-con-alto-contenido-en-vitamina-c.jpg
Neumonía,Piña,https://cdn2.cocinadelirante.com/sites/default/files/styles/gallerie/public/images/2019/05/beneficios-de-consumir-el-centro-de-la-pina.jpg
Gripe Comun,Ajo,https://www.gadis.es/supermercados/wp-content/uploads/2018/05/beneficios-del-ajo-crudo.jpg
Gripe Comun,Cebolla,https://www.fmdos.cl/wp-content/uploads/2016/08/cebolla-ok-1024x680.jpg
Gripe Comun,Jengibre,https://www.cuerpomente.com/medio/2018/06/05/jengibre-de-poder-antiinflamatorio_9387724c_1200x799.jpg
Gripe Comun,Naranjas,https://hablemosdealimentos.com/wp-content/uploads/2018/06/la-naranja-0.jpg
Gripe Comun,Limon,https://www.lavanguardia.com/files/image_948_465/uploads/2018/08/15/5ea9c06d12dc1.jpeg
Gripe Comun,Miel,https://www.elcampesino.co/wp-content/uploads/2019/01/miel-portada.jpg
Gripe Comun,Granada,https://www.hogarmania.com/archivos/201209/granada-6-xl-668x400x80xX.jpg
Gripe Comun,Kiwi,https://estaticos.miarevista.es/media/cache/1140x_thumb/uploads/images/gallery/59799f115bafe8f88e3c989a/kiwi-int.jpg
Gripe Comun,Higado,https://www.cocinavital.mx/wp-content/uploads/2019/07/propiedades-beneficios-higado-de-res.jpg
Gripe Comun,Huevos,https://static3.abc.es/media/bienestar/2019/07/23/huevo-beneficios-1-klYE--1200x630@abc.jpg
Gripe Comun,Calabaza,https://cocina-casera.com/wp-content/uploads/2018/06/calabaza-por-dentro.jpg
Gripe Comun,Legumbres,https://mynutripharma.com/wp-content/uploads/2020/01/Legumbres-Nutripharma.jpg
Gripe Comun,Germen de Trigo,https://melisalut.es/blog/wp-content/uploads/2018/03/Entrada-AA.-El-Germen-de-trigo-900x506.jpg
Gripe Comun,Higos,https://cuidateplus.marca.com/sites/default/files/styles/natural/public/mesa-higos.jpg
Gripe Comun,Nueces,https://www.republica.com/salud-y-tu/wp-content/uploads/sites/22/2016/05/nueces-e1462528166729.jpg
Gripe Comun,Almendras,https://cdn2.cocinadelirante.com/sites/default/files/styles/gallerie/public/images/2018/09/comer-muchas-almendras-es-malo.jpg
Gripe Comun,Avellanas,https://hablemosdealimentos.com/wp-content/uploads/2018/08/La-Avellana.jpg
Gripe Comun,Esparragos,https://okdiario.com/img/vida-sana/2015/02/esparrago-verdes-trigueros.jpg
Gripe Comun,Sardinas,https://www.cocinaabuenashoras.com/files/sardinas-sin-olor-final-p-1024x683.jpg
Gripe Comun,Carne Roja,https://img2.rtve.es/i/?w=1600&i=1457610021014.jpg
